osm_id,latitude,longitude,type,city_name,city_slug,insee_code,zip_code,department_code,region
8770181314,46.005543,5.031399,distributeur_sacs,Villars-les-Dombes,villars-les-dombes,01443,01330,01,auvergne-rhone-alpes
8770181308,46.005254,5.030921,distributeur_sacs,Villars-les-Dombes,villars-les-dombes,01443,01330,01,auvergne-rhone-alpes
8770181292,46.003346,5.027449,distributeur_sacs,Villars-les-Dombes,villars-les-dombes,01443,01330,01,auvergne-rhone-alpes
8765784123,46.00094,5.029296,distributeur_sacs,Villars-les-Dombes,villars-les-dombes,01443,01330,01,auvergne-rhone-alpes
3566441489,48.975252,3.283001,poubelle_dejections,Charly-sur-Marne,charly-sur-marne,02163,02310,02,hauts-de-france
3059545416,49.04274,3.393627,distributeur_sacs,Château-Thierry,chateau-thierry,02168,02400,02,hauts-de-france
8707288836,49.565355,3.612612,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9011046700,49.565443,3.616433,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
8699290299,49.563539,3.616167,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9360314817,49.557056,3.613445,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9183506717,49.563365,3.624564,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9183506817,49.564014,3.625155,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9183503417,49.565007,3.628385,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9217152217,49.563248,3.626742,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9183503418,49.562479,3.627894,distributeur_sacs,Laon,laon,02408,02000,02,hauts-de-france
9217053992,46.117853,3.415669,poubelle_dejections,Bellerive-sur-Allier,bellerive-sur-allier,03023,03700,03,auvergne-rhone-alpes
7022290978,46.117277,3.4192,poubelle_dejections,Bellerive-sur-Allier,bellerive-sur-allier,03023,03700,03,auvergne-rhone-alpes
9395364146,46.586168,3.055372,distributeur_sacs,Bourbon-l'Archambault,bourbon-larchambault,03036,03160,03,auvergne-rhone-alpes
9606070560,46.333481,2.702493,distributeur_sacs,Chamblet,chamblet,03052,03170,03,auvergne-rhone-alpes
7882037934,46.134633,3.438689,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
2449862217,46.129051,3.436039,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
9469533303,46.125949,3.438739,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
9469533296,46.12661,3.443999,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
7590461150,46.125789,3.447115,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
7024429392,46.132185,3.454632,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
10112093290,46.133568,3.454971,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
10597199785,46.129337,3.447022,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
7973905389,46.1367,3.440429,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
11956512647,46.134971,3.450831,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
8232323709,46.137047,3.453304,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
7024429387,46.136433,3.460546,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
7779369167,46.133424,3.46223,poubelle_dejections,Cusset,cusset,03095,03300,03,auvergne-rhone-alpes
13087299767,46.113999,3.088145,distributeur_sacs,Ébreuil,ebreuil,03107,03450,03,auvergne-rhone-alpes
13087259598,46.114808,3.089537,distributeur_sacs,Ébreuil,ebreuil,03107,03450,03,auvergne-rhone-alpes
13087295479,46.115307,3.090206,distributeur_sacs,Ébreuil,ebreuil,03107,03450,03,auvergne-rhone-alpes
13087319049,46.114187,3.08544,distributeur_sacs,Ébreuil,ebreuil,03107,03450,03,auvergne-rhone-alpes
12565114265,46.183892,2.933609,distributeur_sacs,Échassières,echassieres,03108,03330,03,auvergne-rhone-alpes
12563199055,46.184453,2.934368,distributeur_sacs,Échassières,echassieres,03108,03330,03,auvergne-rhone-alpes
13348395639,46.099516,3.200895,distributeur_sacs,Gannat,gannat,03118,03800,03,auvergne-rhone-alpes
13355573184,46.098887,3.197746,distributeur_sacs,Gannat,gannat,03118,03800,03,auvergne-rhone-alpes
13388520471,46.100593,3.198804,distributeur_sacs,Gannat,gannat,03118,03800,03,auvergne-rhone-alpes
13306892627,46.101593,3.1961,distributeur_sacs,Gannat,gannat,03118,03800,03,auvergne-rhone-alpes
13440416975,46.100124,3.196312,distributeur_sacs,Gannat,gannat,03118,03800,03,auvergne-rhone-alpes
13377900696,46.10327,3.199885,distributeur_sacs,Gannat,gannat,03118,03800,03,auvergne-rhone-alpes
7237194264,46.343631,2.598438,distributeur_sacs,Montluçon,montlucon,03185,03100,03,auvergne-rhone-alpes
6643664961,46.565612,3.329452,distributeur_sacs,Moulins,moulins,03190,03000,03,auvergne-rhone-alpes
12059143542,46.533873,3.191067,poubelle_dejections,Souvigny,souvigny,03275,03210,03,auvergne-rhone-alpes
9469533236,46.139242,3.420237,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7098194788,46.132108,3.419874,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7684887640,46.128663,3.420357,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
10860776181,46.13158,3.417189,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7024428667,46.128834,3.415957,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
12139653868,46.125863,3.43039,distributeur_sacs,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7098194800,46.129776,3.426837,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7098194866,46.129027,3.429495,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7179911550,46.131778,3.434067,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7590468050,46.13753,3.422124,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7024428780,46.11407,3.43675,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7024428981,46.115191,3.438695,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7024428620,46.117639,3.432496,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7024428948,46.120038,3.425616,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7024428933,46.12009,3.425248,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
10148204587,46.1206,3.425539,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
7590467984,46.120226,3.41965,poubelle_dejections,Vichy,vichy,03310,03200,03,auvergne-rhone-alpes
12058675524,43.954388,6.369436,distributeur_sacs,Barrême,barreme,04022,04330,04,provence-alpes-cote-d-azur
10761138706,44.080021,6.213907,poubelle_dejections,Digne-les-Bains,digne-les-bains,04070,04000,04,provence-alpes-cote-d-azur
7099365013,44.091574,6.2327,poubelle_dejections,Digne-les-Bains,digne-les-bains,04070,04000,04,provence-alpes-cote-d-azur
7036970162,44.090642,6.232841,poubelle_dejections,Digne-les-Bains,digne-les-bains,04070,04000,04,provence-alpes-cote-d-azur
8758282566,44.105128,6.233929,poubelle_dejections,Digne-les-Bains,digne-les-bains,04070,04000,04,provence-alpes-cote-d-azur
2516053445,44.216286,6.005622,distributeur_sacs,Entrepierres,entrepierres,04075,04200,04,provence-alpes-cote-d-azur
7563343285,44.418044,6.736758,poubelle_dejections,Jausiers,jausiers,04096,04850,04,provence-alpes-cote-d-azur
13006965899,43.835259,5.78313,distributeur_sacs,Manosque,manosque,04112,04100,04,provence-alpes-cote-d-azur
13006159008,43.836067,5.782923,distributeur_sacs,Manosque,manosque,04112,04100,04,provence-alpes-cote-d-azur
9547632744,43.996425,6.197365,poubelle_dejections,Mézel,mezel,04121,04270,04,provence-alpes-cote-d-azur
12059576632,43.913217,6.540733,distributeur_sacs,Saint-Julien-du-Verdon,saint-julien-du-verdon,04183,04170,04,provence-alpes-cote-d-azur
12692718715,44.351998,6.357769,distributeur_sacs,Seyne,seyne,04205,04140,04,provence-alpes-cote-d-azur
13048518072,43.838196,5.98781,distributeur_sacs,Valensole,valensole,04230,04210,04,provence-alpes-cote-d-azur
12200238393,44.110062,6.015151,poubelle_dejections,Volonne,volonne,04244,04290,04,provence-alpes-cote-d-azur
13208385054,44.11093,6.016315,poubelle_dejections,Volonne,volonne,04244,04290,04,provence-alpes-cote-d-azur
5748815795,44.544092,6.276646,poubelle_dejections,Chorges,chorges,05040,05230,05,provence-alpes-cote-d-azur
2511478263,44.549007,6.466719,distributeur_sacs,Embrun,embrun,05046,05200,05,provence-alpes-cote-d-azur
8992551741,44.932343,6.589155,distributeur_sacs,Saint-Chaffrey,saint-chaffrey,05133,05330,05,provence-alpes-cote-d-azur
9556224634,44.516514,6.374078,distributeur_sacs,Savines-le-Lac,savines-le-lac,05164,05160,05,provence-alpes-cote-d-azur
9556224635,44.519166,6.372521,distributeur_sacs,Savines-le-Lac,savines-le-lac,05164,05160,05,provence-alpes-cote-d-azur
11546535881,44.460203,6.05485,poubelle_dejections,Tallard,tallard,05170,05130,05,provence-alpes-cote-d-azur
